代码,60日涨跌幅,20日涨跌幅,距60日高点
603444,-2.639014466546119,-8.448908018491952,-12.78884361317102
002181,-7.19446423119976,9.615384615384603,-23.598894194521236
002657,-32.19360568383659,-5.624227441285534,-32.9675153643547
002309,1.4388489208633004,-5.685618729096998,-18.731988472622486
000525,14.070351758793965,1.5659955257270708,-10.276679841897229
603610,-26.222461042450295,-8.037508372404545,-28.489583333333325
002679,28.870395300452834,9.345794392523343,-18.43532145623549
002373,1.2345679012345734,-3.4031413612565453,-9.447852760736197
002638,8.219178082191792,5.3333333333333455,0.0
002475,-17.747084007806237,-4.7977587112589815,-27.420539039660397
300558,-25.886681383370124,4.028093369138608,-30.919067215363516
603968,12.012644889357226,0.0,-4.834377797672329
603777,-7.760814249363868,4.091888011486011,-22.168545356951153
603328,20.063191153238535,41.263940520446084,0.0
600905,-2.124226942726537,-2.67379679144385,-10.980679872829546
300037,-22.640299305184385,18.251633986928105,-22.640299305184385
600621,6.248590119557873,6.802721088435382,-0.77247191011236
002768,53.13953488372092,28.11284046692606,0.0
002681,0.44345898004436446,0.22123893805310324,-12.379110251450676
600489,33.699005827905395,-11.464245175936439,-14.15994130594278
601138,-9.185291997116074,3.9788674261185264,-19.493800332353327
001323,9.90220048899757,-5.913134484563054,-10.324189526184535
002269,2.962962962962945,-5.442176870748305,-9.150326797385633
002131,-7.352941176470584,-2.0000000000000018,-22.22222222222222
000925,-21.794246708922483,-5.647058823529417,-21.794246708922483
688036,2.7131782945736482,-2.402665731322351,-17.799113737075334
000566,-12.568306010928964,-4.572564612326047,-25.34992223950233
603665,-15.487571701720826,9.514370664023787,-22.754281719678428
603068,17.645550141061793,25.912709305517435,-4.774756072244147
603335,-32.75675675675676,-5.471124620060797,-32.75675675675676
000402,9.311740890688247,7.14285714285714,-2.877697841726601
001331,-31.02225088681071,0.8962264150943478,-35.34834517152788
600249,18.763796909492257,0.5607476635514086,-5.281690140845063
688041,-28.076593312374964,8.962590924835467,-32.03888738860384
002272,-32.71734565308694,-2.3170731707316983,-34.692213615980435
600688,-6.711409395973156,-2.7972027972028024,-10.322580645161295
601088,22.782834850455135,-0.10579771476935118,-3.218532185321854
002646,12.146676852559214,6.069364161849711,-0.5420054200542035
300628,14.696132596685075,4.3740573152337925,-0.9069212410501071
002466,-31.899181248996623,-10.807401177460052,-35.853621654317244
000612,3.5004730368968673,-1.8834080717488821,-9.810387469084924
000725,-31.35689851767389,5.24475524475525,-33.84615384615385
600756,9.610802223987292,-3.293622985283806,-17.216556688662276
002045,12.779156327543406,1.0000000000000009,-4.51680672268907
603917,15.26104417670684,12.81446540880502,-0.0696378830083555
605299,-7.663690476190476,-3.5742035742035716,-19.205729166666664
603113,15.294117647058837,-7.0208728652751295,-19.275123558484342
600546,22.156235724074904,-1.3284132841328566,-6.241234221598879
002916,-7.421543681085662,19.176507772318473,-9.41908713692946
600533,13.77551020408163,0.9049773755656076,-3.463203463203468
600644,4.186046511627928,1.242937853107362,-15.471698113207532
600052,-0.8219178082191747,-7.653061224489788,-9.950248756218894
002933,7.250289240262231,4.903809883062982,-4.858022579541577
002468,-7.802746566791507,5.274411974340709,-13.524590163934425
002120,0.0,2.9940119760479167,-2.5495750708215303
600973,-17.110799438990178,-5.44,-20.13513513513514
600267,12.060778727445399,-3.9869812855980347,-17.884481558803056
002714,11.952406706327757,3.5258814703675867,-5.844894246076871
300434,9.201388888888884,7.521367521367539,-2.1772939346811793
688531,-13.412424756004915,11.894871988520507,-23.864337101747168
603126,1.437699680511173,3.420195439739415,-16.557161629434958
002128,21.980886185925286,1.9978205593897513,-4.587155963302758
601086,149.19472913616397,127.23631508678235,-6.277533039647576
603608,-7.6082203760384886,19.446014697569236,-26.350644823980485
300765,53.33333333333332,3.6263736263736135,-8.941676322904602
600212,9.84848484848484,-6.451612903225811,-11.314984709480125
002289,-20.627208480565372,-7.2755417956656405,-27.45256358498184
001266,-21.19815668202766,9.424083769633484,-29.32556828855908
600981,3.9130434782608914,-4.016064257028118,-11.808118081180808
000720,-0.815217391304357,-5.440414507772018,-17.233560090702948
000692,1.980198019801982,-3.9627039627039617,-15.573770491803273
600685,13.671034617641297,12.374323279195675,-4.124051468162326
002214,23.682454969979982,24.346076458752506,-1.4877789585547307
002204,0.18621973929235924,2.8680688336520044,-8.658743633276734
002377,15.000000000000014,7.942238267148016,-13.832853025936597
603186,6.946597153726919,29.85457656116339,-13.356164383561653
002568,7.130534790109255,5.7321225879682025,-9.563106796116516
603709,19.46195089831624,6.18729096989965,0.0
603818,23.62459546925566,0.79155672823219,-6.829268292682922
000807,21.926605504587137,0.8728652751422983,-8.439545297967632
002469,5.699481865284972,-6.134969325153361,-10.656934306569333
600248,4.044117647058809,-3.412969283276457,-5.980066445182719
603103,10.454854039375427,5.649350649350637,-2.807646356033444
300223,-43.26577880718009,11.281895964261391,-43.37725381414702
002167,-32.61943986820429,-0.90854027861903,-37.19769673704415
002425,13.80597014925371,-3.1746031746031744,-20.15706806282722
603333,15.847665847665837,-6.35551142005959,-8.535402521823476
000029,-2.7555555555555555,-4.0771591407277485,-25.170998632010942
002383,21.88841201716738,19.495091164095356,0.0
603139,-15.542725173210158,6.587000874380644,-19.11081619110816
605178,-29.146692233940552,14.573643410852721,-38.44744294519407
000802,5.994550408719346,-2.015113350125941,-37.85942492012779
688123,-21.809302325581392,28.819923371647516,-22.572770817980835
003040,46.63594470046084,-6.576629477392837,-30.67538126361655
603726,-26.80473372781065,3.2554257095158468,-30.211565585331467
600126,-0.3231017770597866,-8.04769001490313,-16.39566395663956
601011,5.494505494505497,-1.3698630136986356,-10.000000000000009
002541,13.874269851367771,-0.7560483870967638,-11.306306306306302
002357,34.2696629213483,7.949412827461599,-8.00615858352579
688378,-12.165327978580986,28.494492044063648,-15.338709677419349
688530,-27.361489554950047,5.664739884393066,-35.821045240244764
002662,-16.666666666666675,-6.060606060606055,-22.6932668329177
603958,5.22512506948305,-20.025348542458822,-20.62893081761007
000037,0.6703910614525244,-6.825232678386762,-22.714016126265225
002471,-11.165845648604266,0.5576208178438735,-24.01685393258427
688779,-5.21739130434784,-6.495098039215685,-16.884531590413943
002086,18.497109826589586,-5.092592592592604,-9.691629955947146
002766,9.289617486338786,-4.306220095693769,-11.111111111111116
603121,2.680747359870028,-8.604483007953723,-16.67765326301911
600819,-5.104602510460243,-1.2195121951219523,-17.16581446311176
000868,22.55192878338279,15.686274509803933,0.0
601139,7.972270363951495,-1.111111111111096,-6.174698795180711
600801,42.05495818399045,-0.41876046901171415,-5.258964143426292
603123,15.598548972188642,-3.5317860746720497,-22.149837133550477
600072,-0.9111617312072884,-1.916572717023679,-11.405295315682295
300613,11.398430464428145,31.27653123104914,0.0
688826,,-16.174877256000553,-25.453125
603031,-20.13847675568744,5.404699738903385,-30.17986855759254
605218,-11.834319526627212,-1.909150757077016,-18.221734357848508
600958,-6.589958158995824,-2.190580503833528,-6.589958158995824
603306,-18.749390303385038,12.280938258290641,-28.272476748191522
603806,-12.964090079123547,-5.1724137931034475,-18.378995433789946
002346,-8.157698983387052,-10.703953712632586,-29.58174904942966
002205,14.257620452310714,7.19557195571956,0.0
603169,-13.940256045519206,-6.2015503875969,-28.486997635933818
600906,-17.707006369426747,-1.6742770167427756,-18.434343434343436
002572,-0.5242463958060273,-8.000000000000007,-15.478841870824056
002031,-8.027923211169297,2.529182879377423,-17.91277258566979
000630,-2.7027027027026973,-9.333333333333327,-22.82471626733922
601995,-7.21795964762717,-4.1678896389785836,-14.326948307530829
600120,5.8558558558558405,-5.241935483870963,-10.133843212237093
300428,9.483726150392835,3.5562632696390706,-5.566311713455951
603839,15.96638655462186,-4.299583911234395,-5.219780219780223
600831,9.15032679738561,-0.8902077151335397,-6.17977528089888
002612,50.34904013961605,16.10512129380055,-1.2607449856733455
600188,11.631846414455094,-8.472222222222225,-16.29974597798476
603324,-51.2115732368897,-0.11106997408367736,-51.2115732368897
603716,13.046402151983848,5.524168236032634,-9.962506695233008
600586,-9.297052154195018,-5.213270142180093,-20.477137176938378
603185,-14.37125748502993,-13.959085439229845,-21.857923497267763
603826,-9.667865453776193,8.238276299112801,-32.18185427834028
603829,-4.648318042813459,0.3217503217503248,-19.306418219461698
601162,-1.0781671159029615,-2.910052910052907,-6.377551020408168
603727,7.80603193376701,0.2750275027502802,-5.101509630400836
000975,44.69606674612634,-11.289733284618197,-17.01982228298018
002032,-3.385223622436362,-4.166666666666652,-13.64840989399293
688213,-6.620447221950987,-2.228810960024541,-10.684598860558514
300073,-21.636587366694005,-7.481840193704592,-28.445692883895124
000553,-1.0869565217391242,-1.4440433212996373,-10.197368421052634
603007,-23.244147157190643,-6.134969325153373,-32.49999999999999
603162,45.887445887445885,12.897822445561147,-13.144329896907214
603882,22.91754756871036,3.0851063829787195,-7.596948506039414
603178,13.215547703180208,-2.554744525547459,-10.252100840336142
002124,-12.06896551724137,-9.734513274336276,-19.685039370078737
600866,-0.23923444976076125,-3.472222222222232,-11.46496815286624
600408,21.63265306122448,0.6756756756756799,-9.969788519637468
002840,4.239401496259343,1.0882708585247869,-9.621621621621623
000972,21.492537313432834,11.813186813186816,-6.864988558352403
605555,-3.734756097560965,0.23809523809523725,-17.28880157170922
603392,-4.874602613917345,-12.876091879650598,-14.071474154435226
603901,-15.267857142857133,0.4232804232804366,-18.33046471600688
000049,-5.4713804713804715,-4.7497879558948135,-12.67496111975116
688778,-20.306781188501233,-6.819208189071202,-29.08579097247226
002240,-41.68674698795181,-16.341923318667504,-45.461995492726906
001269,-14.741907261592303,2.202412165705292,-28.7125091441112
600280,11.721611721611724,-0.6514657980456029,-12.607449856733533
600006,2.49520153550864,-1.2939001848428888,-7.130434782608697
600162,70.31539888682747,3.6117381489842115,-16.545454545454554
002408,9.591836734693882,-0.37105751391465214,-5.623901581722324
600714,-6.126386878919443,12.355658198614329,-29.949604031677467
000985,18.877761009740702,7.452876984126977,-3.818403818403826
600500,-27.135678391959807,9.022556390977442,-36.95652173913043
002796,-21.255790015440034,3.7288135593220417,-28.21956368754398
